node_id,cluster,color_hex
25388116,3,#225565
25388118,-1,#CCCCCC
25388119,-1,#CCCCCC
25388120,-1,#CCCCCC
25388135,3,#225565
25388138,-1,#CCCCCC
25388146,-1,#CCCCCC
25388157,3,#225565
25388161,-1,#CCCCCC
25388162,-1,#CCCCCC
25388174,-1,#CCCCCC
25388175,-1,#CCCCCC
25388176,-1,#CCCCCC
25388177,-1,#CCCCCC
25388179,-1,#CCCCCC
25388181,-1,#CCCCCC
25388182,-1,#CCCCCC
25388184,-1,#CCCCCC
25388186,-1,#CCCCCC
25388187,-1,#CCCCCC
25388198,-1,#CCCCCC
25388200,-1,#CCCCCC
25388256,-1,#CCCCCC
25388259,-1,#CCCCCC
25388261,-1,#CCCCCC
25388262,-1,#CCCCCC
25388263,-1,#CCCCCC
25388279,-1,#CCCCCC
25388282,-1,#CCCCCC
25388283,-1,#CCCCCC
25388284,-1,#CCCCCC
25388285,-1,#CCCCCC
25419840,-1,#CCCCCC
32629238,-1,#CCCCCC
32629239,0,#ce7357
32630112,0,#ce7357
32630155,-1,#CCCCCC
32630156,-1,#CCCCCC
32630162,-1,#CCCCCC
32642810,1,#426522
60071945,-1,#CCCCCC
83656610,2,#55b4d0
83656611,2,#55b4d0
83656707,2,#55b4d0
83656709,2,#55b4d0
83656746,2,#55b4d0
83656747,2,#55b4d0
83660660,2,#55b4d0
83664221,2,#55b4d0
83664226,2,#55b4d0
83665376,1,#426522
122546574,0,#ce7357
122546577,0,#ce7357
122547440,0,#ce7357
122547445,0,#ce7357
122547452,0,#ce7357
122547972,0,#ce7357
122547984,0,#ce7357
122547985,-1,#CCCCCC
122548652,0,#ce7357
122548664,0,#ce7357
122548891,0,#ce7357
122548895,0,#ce7357
122549308,0,#ce7357
122549626,-1,#CCCCCC
122551876,3,#225565
122551877,-1,#CCCCCC
122552146,-1,#CCCCCC
122552573,0,#ce7357
122552833,-1,#CCCCCC
122552836,-1,#CCCCCC
122553291,0,#ce7357
122553294,0,#ce7357
122553544,0,#ce7357
122553833,0,#ce7357
122553838,0,#ce7357
122553972,0,#ce7357
122554175,0,#ce7357
122554226,0,#ce7357
122559862,-1,#CCCCCC
122559866,-1,#CCCCCC
122560858,-1,#CCCCCC
122560861,-1,#CCCCCC
122561343,3,#225565
122561717,3,#225565
122561903,3,#225565
122561914,3,#225565
122561924,3,#225565
122562126,3,#225565
122562128,-1,#CCCCCC
130608982,2,#55b4d0
130613122,1,#426522
130635160,1,#426522
130655097,2,#55b4d0
130663005,2,#55b4d0
130670833,2,#55b4d0
130686947,1,#426522
130686959,1,#426522
130686968,1,#426522
130695995,1,#426522
139106558,2,#55b4d0
139106560,2,#55b4d0
139106561,2,#55b4d0
139106562,2,#55b4d0
147126298,-1,#CCCCCC
153243446,2,#55b4d0
153244685,2,#55b4d0
153254089,2,#55b4d0
153254098,2,#55b4d0
153254103,2,#55b4d0
153254111,2,#55b4d0
153254118,2,#55b4d0
153260582,2,#55b4d0
153260587,2,#55b4d0
153260596,2,#55b4d0
153260603,2,#55b4d0
153260609,2,#55b4d0
153260617,2,#55b4d0
153266931,2,#55b4d0
153266935,2,#55b4d0
153266939,2,#55b4d0
153266945,2,#55b4d0
153280190,2,#55b4d0
153280193,2,#55b4d0
153288200,2,#55b4d0
153303067,2,#55b4d0
153343425,1,#426522
153403820,1,#426522
153403829,1,#426522
153430595,1,#426522
153430602,1,#426522
153452466,1,#426522
153452477,1,#426522
153452500,1,#426522
153452519,1,#426522
153452550,1,#426522
153452570,1,#426522
153452593,1,#426522
153452608,1,#426522
153473920,1,#426522
153474028,1,#426522
153474043,1,#426522
153474124,1,#426522
153474145,1,#426522
153489194,1,#426522
