node_id,cluster,color_hex
292800406,6,#d8922f
292800407,6,#d8922f
292800413,6,#d8922f
292800415,6,#d8922f
292800416,6,#d8922f
292800419,6,#d8922f
292800420,6,#d8922f
292800422,6,#d8922f
292800424,6,#d8922f
292800426,7,#c23b3b
292800429,-1,#CCCCCC
293181158,4,#3f9fd1
293182619,5,#2e9c90
293185646,2,#6b3f9b
293185647,-1,#CCCCCC
293185648,-1,#CCCCCC
293185719,-1,#CCCCCC
293185720,0,#2e1f3c
293185721,-1,#CCCCCC
293185741,2,#6b3f9b
293185742,-1,#CCCCCC
293185743,-1,#CCCCCC
293185745,0,#2e1f3c
293185746,0,#2e1f3c
293185747,0,#2e1f3c
293185748,-1,#CCCCCC
293185751,1,#a13f82
293185760,1,#a13f82
293185762,-1,#CCCCCC
293185763,-1,#CCCCCC
293185764,-1,#CCCCCC
293185765,-1,#CCCCCC
293185766,0,#2e1f3c
293185767,0,#2e1f3c
293185769,0,#2e1f3c
293185777,-1,#CCCCCC
296852441,-1,#CCCCCC
296852442,-1,#CCCCCC
296852443,-1,#CCCCCC
296852574,5,#2e9c90
296852645,4,#3f9fd1
296852678,-1,#CCCCCC
296852701,3,#1d6faf
296852711,-1,#CCCCCC
296852715,-1,#CCCCCC
296852718,-1,#CCCCCC
296852720,3,#1d6faf
296852771,3,#1d6faf
296852777,3,#1d6faf
296852778,3,#1d6faf
296852780,-1,#CCCCCC
296852786,-1,#CCCCCC
296852944,-1,#CCCCCC
296852946,1,#a13f82
296853085,-1,#CCCCCC
296853086,1,#a13f82
296853097,-1,#CCCCCC
296853168,2,#6b3f9b
296853169,2,#6b3f9b
296853171,-1,#CCCCCC
296853212,-1,#CCCCCC
296853213,-1,#CCCCCC
296853214,-1,#CCCCCC
296853221,1,#a13f82
296853224,-1,#CCCCCC
296853324,2,#6b3f9b
296853329,-1,#CCCCCC
296853389,2,#6b3f9b
296853400,2,#6b3f9b
296853415,-1,#CCCCCC
296853452,1,#a13f82
296853541,-1,#CCCCCC
296853542,-1,#CCCCCC
296853543,2,#6b3f9b
296853545,-1,#CCCCCC
296853547,0,#2e1f3c
296853548,0,#2e1f3c
296853607,-1,#CCCCCC
296853691,0,#2e1f3c
296853692,-1,#CCCCCC
296853695,-1,#CCCCCC
296853700,0,#2e1f3c
296853741,-1,#CCCCCC
296853810,0,#2e1f3c
296853900,0,#2e1f3c
296853901,0,#2e1f3c
296853928,-1,#CCCCCC
296854018,1,#a13f82
296854047,1,#a13f82
296854056,1,#a13f82
296854094,1,#a13f82
296854096,1,#a13f82
510994376,5,#2e9c90
512650154,-1,#CCCCCC
512650156,-1,#CCCCCC
512650159,-1,#CCCCCC
512650207,-1,#CCCCCC
512650215,-1,#CCCCCC
513273046,4,#3f9fd1
513273096,-1,#CCCCCC
518404714,-1,#CCCCCC
518404719,-1,#CCCCCC
518636241,6,#d8922f
518636252,6,#d8922f
519836479,6,#d8922f
519836491,6,#d8922f
519836497,6,#d8922f
519836503,6,#d8922f
519836505,6,#d8922f
519839699,6,#d8922f
519839727,-1,#CCCCCC
519839731,7,#c23b3b
519839782,-1,#CCCCCC
520288679,4,#3f9fd1
520290120,4,#3f9fd1
520290123,4,#3f9fd1
520291195,7,#c23b3b
520291197,-1,#CCCCCC
520295809,7,#c23b3b
520295812,7,#c23b3b
520295814,-1,#CCCCCC
520295829,7,#c23b3b
520295834,7,#c23b3b
520295839,7,#c23b3b
520302496,6,#d8922f
521354897,-1,#CCCCCC
521354915,-1,#CCCCCC
521358712,7,#c23b3b
521358715,7,#c23b3b
521358721,7,#c23b3b
521358729,7,#c23b3b
521358731,7,#c23b3b
521358733,7,#c23b3b
521358734,7,#c23b3b
521834447,4,#3f9fd1
521834493,4,#3f9fd1
521834496,4,#3f9fd1
521837764,-1,#CCCCCC
521860254,4,#3f9fd1
525225015,2,#6b3f9b
525453773,6,#d8922f
525453778,6,#d8922f
525453781,6,#d8922f
525463641,4,#3f9fd1
525463645,4,#3f9fd1
525463647,4,#3f9fd1
525480120,3,#1d6faf
525480122,-1,#CCCCCC
528145712,5,#2e9c90
529509826,1,#a13f82
529509828,1,#a13f82
529531935,0,#2e1f3c
529531937,0,#2e1f3c
529531945,0,#2e1f3c
529543207,-1,#CCCCCC
529543208,-1,#CCCCCC
529548556,0,#2e1f3c
529603052,0,#2e1f3c
529603061,-1,#CCCCCC
538901821,3,#1d6faf
539443380,-1,#CCCCCC
539443383,7,#c23b3b
540901403,7,#c23b3b
540910996,3,#1d6faf
540910997,3,#1d6faf
540911006,3,#1d6faf
540914176,6,#d8922f
540928953,4,#3f9fd1
540928964,4,#3f9fd1
540932134,5,#2e9c90
540932175,5,#2e9c90
577500681,3,#1d6faf
577500687,-1,#CCCCCC
577500694,-1,#CCCCCC
577500700,-1,#CCCCCC
577500701,-1,#CCCCCC
577500703,3,#1d6faf
577500704,3,#1d6faf
577500706,-1,#CCCCCC
577500707,3,#1d6faf
614235163,4,#3f9fd1
623903495,6,#d8922f
623903496,6,#d8922f
623903497,6,#d8922f
633144872,3,#1d6faf
633144874,3,#1d6faf
672341868,6,#d8922f
672341873,6,#d8922f
672341875,6,#d8922f
672341877,6,#d8922f
672341881,6,#d8922f
672341882,6,#d8922f
672341892,6,#d8922f
672341894,6,#d8922f
672341901,6,#d8922f
672341903,6,#d8922f
673058972,6,#d8922f
678605038,5,#2e9c90
678605044,5,#2e9c90
678605045,5,#2e9c90
678605046,5,#2e9c90
678605049,5,#2e9c90
678605050,5,#2e9c90
679823906,-1,#CCCCCC
679823907,-1,#CCCCCC
679823908,-1,#CCCCCC
679823909,-1,#CCCCCC
679823910,-1,#CCCCCC
679823911,-1,#CCCCCC
679829883,1,#a13f82
679829884,-1,#CCCCCC
686414083,-1,#CCCCCC
686414090,-1,#CCCCCC
686414112,3,#1d6faf
686414130,3,#1d6faf
686414158,3,#1d6faf
686414160,3,#1d6faf
686414167,2,#6b3f9b
686414190,-1,#CCCCCC
686414269,-1,#CCCCCC
686414272,-1,#CCCCCC
686414277,-1,#CCCCCC
686414284,-1,#CCCCCC
686414306,-1,#CCCCCC
686414314,-1,#CCCCCC
686414324,-1,#CCCCCC
686414325,-1,#CCCCCC
686414326,7,#c23b3b
686414328,7,#c23b3b
686414331,-1,#CCCCCC
686414335,7,#c23b3b
686414337,7,#c23b3b
686414342,7,#c23b3b
686414366,-1,#CCCCCC
686414369,-1,#CCCCCC
686414388,-1,#CCCCCC
686414391,-1,#CCCCCC
686414413,-1,#CCCCCC
686414419,6,#d8922f
686414424,6,#d8922f
686414454,-1,#CCCCCC
686414461,-1,#CCCCCC
705064809,6,#d8922f
707538020,4,#3f9fd1
707553086,-1,#CCCCCC
707553087,-1,#CCCCCC
707553090,-1,#CCCCCC
707553119,-1,#CCCCCC
707553121,-1,#CCCCCC
707553126,-1,#CCCCCC
707553127,-1,#CCCCCC
707553128,-1,#CCCCCC
707553135,-1,#CCCCCC
707553140,-1,#CCCCCC
707553159,-1,#CCCCCC
707553162,-1,#CCCCCC
707553164,-1,#CCCCCC
707553169,-1,#CCCCCC
707596153,2,#6b3f9b
707596166,-1,#CCCCCC
707596193,2,#6b3f9b
707596207,2,#6b3f9b
707596235,2,#6b3f9b
707596246,2,#6b3f9b
711006984,4,#3f9fd1
711006994,4,#3f9fd1
712393910,4,#3f9fd1
712393914,4,#3f9fd1
712393915,4,#3f9fd1
716689240,4,#3f9fd1
726309388,4,#3f9fd1
730787796,6,#d8922f
775779751,6,#d8922f
